TF	C(organ)	C(dev_stage)	C(organ):C(dev_stage)
Ctcfl	6.052383928997923e-07	0.5597858233371618	0.18294954090761026
Ctnnb1	4.4853562108692084e-05	0.5979489353138168	0.1736344124670122
Ctr9	0.0015215496176172788	0.6587017257078542	0.24621276122257527
Cux2	4.821975697546006e-13	0.5176259970176312	0.004623487853201867
Cxxc1	3.131521203382165e-05	0.5927897418562607	0.19279950684411132
Cxxc5	0.004585560051741931	0.6991065304686281	0.2952887052270365
Daxx	0.0002124452898616688	0.5787323880594573	0.2770991523085896
Ddit3	1.45516986832161e-05	0.5609539538077986	0.14749962796642047
Ddx21	1.484385303283408e-05	0.5891172954869661	0.18939933186203908
Ddx5	0.00017066238160234722	0.2629655457782088	0.18835950422593967
Dgcr8	0.0003222041128551279	0.6569442414687943	0.2760942377416944
Dicer1	0.00010460610729091	0.6413868072900945	0.1226127034200408
Dlx1	0.0021162775066678107	0.42399077894982834	0.32824302095857594
Dlx3	0.00239391731883488	0.6504475157065761	0.22118799015543827
Dmap1	0.0022376094875051007	0.6654427061914516	0.2180409277253547
Dmc1	7.477041341339331e-07	0.5822796187345046	0.16964872028209763
Dmrt1	9.657585827895656e-07	0.5946302715114151	0.15611332587676088
Dmrtb1	8.805765658094982e-05	0.5929985394527019	0.2206812566327751
Dnajc2	3.245373582262276e-07	0.5547348797632945	0.06739728288642001
Dnmt3a	9.324628728894283e-05	0.5823210407898698	0.08033384432799805
Dnmt3b	3.2848514826872483e-07	0.4358943748629375	0.1646151811292281
Dpf2	3.079121189481385e-07	0.5657275469867493	0.1614247477372733
Dppa2	4.191090688298577e-07	0.5697884058736015	0.16903114771840214
Dppa4	1.3639375868850636e-06	0.5647765880407052	0.17687691888634285
Dpy30	0.0003605682827990013	0.6341216647223947	0.211578738350714
Dr1	1.6740757753387554e-07	0.5702562891918188	0.16544668675965898
Drosha	0.008715544448596438	0.6239034648956276	0.10091516428639846
Duxbl1	2.2697004504627622e-07	0.5989861583768293	0.11563557337698696
E2f1	0.0003493613492273088	0.6514660261137224	0.20833821613754133
E2f3	3.325446479027061e-05	0.5941176871510985	0.1790003716669732
E2f4	0.00043513115965527176	0.6485966248948243	0.2086444590868252
E4f1	0.0010947141243235702	0.611137689311547	0.19757592356011294
Ebf1	1.7910951081117854e-07	0.5436548263693806	0.17383534770784834
Ebf2	2.5687132335544174e-07	0.5758893204313151	0.1634425304192721
Ebf4	5.136829032605877e-06	0.5594263582805753	0.17947059300396362
Eed	7.125780935663233e-12	0.21323011568693578	0.1218843600700412
Egr1	1.5228825220596688e-06	0.643781771835545	0.17652220153130135
Egr2	0.00020261990013975786	0.6247133611252316	0.1970024853905573
Ehf	1.1103865177110566e-08	0.5393199625176734	0.16942391464110973
Ehmt2	2.705779948408097e-08	0.6133727060551636	0.19188709142782345
Elf1	0.0005967932313537612	0.6404216728230898	0.20633849900522525
Elf4	0.000269717948458365	0.637232296329217	0.20398228350880487
Elf5	5.9992085646506605e-06	0.6005034023713127	0.18968997208518545
Elk1	0.00898827232161569	0.6872754274130993	0.24051415384935507
Elk3	0.001433226738309958	0.4610022538540387	0.16085735139074286
Elk4	0.0001378853072600662	0.5486561061383807	0.2352452463705754
Ell	8.024150054631308e-05	0.589978663362489	0.3203509651370984
Ell2	3.553690827154195e-05	0.6210805123364769	0.21075861697916368
Ell3	1.1281948054812133e-05	0.6310744035559637	0.22217677773808808
Elob	0.008030991265124987	0.6757317840230239	0.23858027335118595
Eomes	5.701668943812361e-07	0.5584169502428019	0.21133620498287176
Ep300	7.934680148740945e-08	0.5797239064173809	0.15920720389260712
Ep400	0.0003540258295891271	0.6632514223591246	0.20656118188517486
Epop	3.5643358921165565e-06	0.5776812342991136	0.18409556110418784
Ercc3	6.56971634380386e-05	0.547251040579	0.20645203336993173
Erf	5.675536947879103e-05	0.6100160586464276	0.2004658256665659
Erg	4.023428667853251e-07	0.589781516056021	0.1729704218472554
Esr1	3.158896704364164e-07	0.5810726300970626	0.1649528911731614
Esrra	3.8448897789675465e-06	0.5958303650400947	0.16923839063667537
Esrrb	2.831648589845309e-07	0.5749386379916063	0.16950486243163723
Esrrg	0.00018255386871331934	0.4523134787420274	0.1994439981757848
Ets1	4.11031202968249e-06	0.6059129346954668	0.1782670989165199
Ets2	3.5093241179597856e-05	0.6099174940236023	0.19058472061569337
Etv2	0.00040924419332806906	0.46973295502385615	0.10358356372562166
Etv5	0.0008197343101046098	0.6322736037847163	0.2132577475890583
Etv6	0.017155544423232718	0.6955392043838218	0.24153042984261416
Ezh1	8.355635728976304e-07	0.4083392944926358	0.2912237931459472
Ezh2	4.6167379418655745e-07	0.5547839941919961	0.17045719061923711
Fbxo21	0.0008385945775529098	0.633335155217813	0.2619577264543212
Fgfr1	3.232069973034408e-07	0.5835273730518304	0.16604587386731923
Fli1	6.188331492081313e-07	0.5903550561865345	0.17296387588373346
Fos	1.1889934747982326e-06	0.5914082635424993	0.17834472092369857
Fosb	2.1220704759990336e-07	0.4606281386696516	0.13669865910898762
Fosl1	2.7058032172318415e-06	0.5783987409174915	0.1768874487758666
Fosl2	2.1386240469838236e-06	0.5732330486385727	0.16858706803382253
Foxa1	1.3799406522951361e-06	0.6100069818521627	0.1662193754935895
Foxa2	1.9019928018869152e-07	0.5821254666398239	0.15584891502246892
Foxa3	1.8894005868914084e-16	0.00022116448617256427	0.011239588866542801
Foxf1	2.3171378322832387e-05	0.6019047535690742	0.1883492256968011
Foxg1	2.6948630165419002e-06	0.6447414853834894	0.2089382106684331
Foxh1	1.3191873531088117e-06	0.5703981713190187	0.17513313291006516
Foxj2	0.0017227722707470637	0.5920382153947347	0.2630411137397006
Foxk1	0.002394697090253705	0.6887183096310451	0.2145192074214655
Foxl2	0.00018164683072515627	0.6244681914512265	0.17891485835823756
Foxo1	0.004204790116584385	0.6890480287544404	0.2122058578496232
Foxo3	3.407889669423253e-06	0.5693655789659064	0.16838454220700433
Foxp1	2.835858334561943e-06	0.5758973816356545	0.1764579081180969
Foxp3	9.466838346988437e-05	0.6228270184502473	0.19670695599223043
Gabpa	0.00028453509798862295	0.6426136858035447	0.2088964574227579
Gad1	0.0006806528330196129	0.5918399502860648	0.23836654002432087
Gadd45a	0.001101354327026135	0.5493857114493943	0.22194112427305063
Gata1	2.8811064227004485e-05	0.6239097233179197	0.17761266964989794
Gata2	1.5023800973086771e-06	0.5861777378038115	0.17175320388467732
Gata3	6.9135905046634416e-06	0.6164671303039508	0.18143612710201176
Gata4	2.398969194870964e-07	0.5800121229902526	0.15898937004954986
Gata6	2.3120159445302794e-07	0.5640638746267139	0.12753882922984544
Gckr	0.00018037120826132282	0.6317027901103527	0.21036847087579907
Gcm1	0.004149486731478294	0.40322712047484627	0.06551792782002691
Gfi1	8.190973510422076e-07	0.5725441323276537	0.17727987879108248
Gfi1b	0.0005684942763659529	0.6431193599552987	0.20224851293633989
Gli1	2.262600079416277e-09	0.6264280920125816	0.08364659587499008
Gli2	1.2226178871670252e-08	0.6167846814990631	0.0959103389333474
Gli3	1.9774325815344373e-07	0.5573312800791463	0.17140455850723701
Glis3	0.0013054814342663224	0.5059951619035425	0.2219881236076688
Glyr1	0.002678413630623488	0.5446399788607538	0.06320403725735711
Gmnn	3.4402756463931342e-09	0.5587679774176648	0.17420218469182983
Gps2	7.639612875114929e-06	0.6472728577229419	0.20730346113225057
Grhl2	1.1035073665755786e-05	0.6001082800400745	0.19141967145854977
Grhl3	3.543211655440924e-05	0.5654712426952855	0.185688097304175
Grip1	1.3982862141282963e-09	0.6110336001417248	0.29640180531930765
Gtf2a2	2.321318668541252e-05	0.35098384881386985	0.12313867643431284
Gtf2b	2.5393937243594457e-05	0.6301177593216861	0.192044999663775
Gtf2e2	0.0014879468388970239	0.6673384626768193	0.2237702629171625
Gtf2f1	0.00025547624531435404	0.4536578169425605	0.18728826931993164
Gtf3c1	3.159579081463608e-06	0.57252480446104	0.18247078738869782
Gtf3c2	8.090489563171857e-06	0.607455596750315	0.3381319184805425
Gtf3c4	7.967888310614089e-05	0.6608700349441232	0.28360695885947096
Hand1	1.1756309111147945e-07	0.4672459010077554	0.1454246236496455
Hand2	9.930002034658883e-06	0.5917759488546532	0.17982520867283766
Hcfc1	1.0647511033870467e-05	0.609383386996568	0.1875869269505764
Hdac1	8.218940880853017e-06	0.6010101918180863	0.19429045919448848
Hdac2	5.116693038063219e-07	0.584798424046949	0.1725641241638619
Hdac3	6.494771136043903e-07	0.6061690650213833	0.17042337631398422
Hdac4	0.005826318393839101	0.6866646021188784	0.2338519347584106
Hells	0.00018887340721466408	0.5671602701723333	0.1964630690928868
Hexim1	4.205145556603517e-06	0.5761491710636781	0.18509306641521256
Hic2	1.3282160207797895e-06	0.5038170513456063	0.21989004532947398
Hif1a	0.0004581917744686693	0.6439125939947369	0.2249389750289466
Hira	1.8885619494128043e-05	0.44174463248164175	0.1708067282821212
Hmga2	0.0007232723067674254	0.5940728932109005	0.15354211974525658
Hmgn2	7.143832693222122e-05	0.4696561878341772	0.16546752907860118
Hnf1a	1.834122871620023e-18	6.195859490752108e-05	1.1740871742315372e-05
Hnf1b	2.109394039648908e-08	0.5983180183947017	0.16708832521654496
Hnf4a	3.1244326377247297e-06	0.6114011460448618	0.17357574492404948
Hnf4g	1.1691322984070233e-05	0.6228735605813014	0.20104986800922275
Hnrnpk	1.942931924457146e-09	0.03516499749142767	0.5190867874762042
Hnrnpl	1.9897168366851314e-05	0.3616264610926806	0.07499474850543868
Hnrnpu	0.00012818153438518256	0.6063590662296154	0.18131605366213854
Hopx	0.0018294637118355106	0.6480005967783994	0.2194494746857247
Hoxa11	0.0001772306563111633	0.48794237408543284	0.3038340183146718
Hoxa13	4.1700727537866837e-07	0.5816688222940855	0.14411669247409553
Hoxb1	2.132964325885566e-06	0.6050082244260399	0.16096791041728448
Hoxb4	8.645938657976894e-05	0.6356692868751938	0.19911883477683545
Hoxc10	5.814087507546057e-07	0.4707134126199002	0.3114018580241239
Hoxc6	1.1960579327112388e-08	0.5335684959865896	0.14081319601378212
Hoxd13	8.496160055522307e-07	0.5945454987957253	0.22728242764305168
Hsf1	9.448181258904338e-08	0.5354840940740642	0.16549659218352508
Hsf2	0.004121052854256577	0.7168689141273583	0.18547341989252197
Htatsf1	0.0025894582165271736	0.6657017597422147	0.22563032454030701
Htt	0.02113386132632767	0.7029525277282896	0.11996234923588778
Id2	0.0004129251218667613	0.6245788743625682	0.22191367000582746
Ikzf1	5.762726585701956e-06	0.604680844793831	0.1866455698960567
Ikzf2	0.004477698032815181	0.6778765798231268	0.24101643525242206
Ikzf3	0.00023639506268627195	0.6148080204834654	0.1818713077451909
Ing1	2.412664910341858e-05	0.5405816058008989	0.23194559324909295
Ino80	6.725601522597709e-07	0.5551950878636516	0.1785812144434629
Insm1	2.5901077757016346e-06	0.5860763542388889	0.17379261358123674
Irf1	8.151523260130426e-06	0.6287328332785254	0.1751545043666517
Irf2	0.002186030037880044	0.6669419718588903	0.25383290208796266
Irf2bp2	9.321472224247462e-06	0.628718889497917	0.13249566686768507
Irf3	0.00011202489571561921	0.6269133808117813	0.17666510041899536
Irf4	8.101316779885859e-07	0.5947171084473473	0.17507207126750926
Irf5	0.00018686749117319813	0.6330581588732681	0.19945566269591142
Irf7	0.01951174117991001	0.677667011897049	0.2554900954409955
Irf8	2.5034706148892907e-05	0.6258736144129042	0.1803398949935729
Irf9	0.0009422479404798472	0.6526815781836228	0.2023760638186773
Isl1	2.577578818539483e-07	0.5620752063496778	0.16666831427971837
Jarid2	1.1756115430483149e-07	0.5074462302376459	0.17618479328731093
Jmjd1c	5.759195591994149e-07	0.5038936616219931	0.0865374868302546
Jmjd6	4.5400856895672376e-08	0.4899250960600463	0.2104325379293418
Jun	7.239353689261399e-07	0.5895701782745488	0.17624999258327564
Junb	2.015376480311756e-06	0.599601806652482	0.17279386929734228
Jund	8.725547909391691e-07	0.5943197260061812	0.1705960823856693
Kansl3	0.0027134894355158637	0.6602016171658804	0.23511016387536168
Kat2a	0.000393858122663802	0.649866922962645	0.2023378275767187
Kat2b	0.0003931767112042971	0.571839161532069	0.05920779074972963
Kat5	3.287720414842927e-05	0.6087129955277231	0.19190021332816665
Kat8	0.0004056189883364411	0.6454034867122259	0.21978815146928235
Kdm1a	1.615464736967916e-07	0.5771963577189414	0.16744773903177687
Kdm2a	3.680623283975676e-05	0.5831093341642289	0.17839359068133973
Kdm2b	1.2850404289004535e-06	0.5565614197583597	0.1792407695228066
Kdm3a	0.001592979946767342	0.444177704581433	0.17853529959740982
Kdm3b	1.196119386942501e-06	0.5378334549660033	0.100091569962171
Kdm4a	1.704603677240712e-08	0.44497298436183197	0.12768924823013525
Kdm4c	1.652025004500297e-07	0.572726406149128	0.16516836774224236
Kdm4d	0.00043200610276406486	0.28219774192451025	0.17161810484113346
Kdm5a	4.9814322274573e-05	0.6109337010660667	0.194753299174509
Kdm5b	2.619620056070677e-07	0.5544858395658431	0.05640784194952233
Kdm5c	9.871905242674013e-06	0.5335915541329945	0.16624196278322223
Kdm6a	0.0017188673461531255	0.6568526348601254	0.2251861192155766
Kdm6b	7.00912395053435e-05	0.6026263686840456	0.2016487395034406
Klf3	0.0001397446268745612	0.6077425501415485	0.21208966547369476
Klf4	5.0547473229625e-07	0.5720907371424202	0.17076853642770873
Klf5	1.0152044767437548e-05	0.5924766509798061	0.19585059615629594
Klf6	1.5036482538190247e-08	0.40845201820339977	0.09739887750764241
Klf9	0.0006558051836209475	0.6409979166327535	0.3395605017065258
Kmt2a	0.00011587178359142718	0.6309225569439426	0.19634148829357023
Kmt2b	1.3990338569659192e-06	0.5637165117882492	0.17996364281893062
Kmt2c	1.32473572253599e-06	0.5809237787533066	0.17638069830422487
Kmt2d	6.165671518722317e-07	0.5838015196039991	0.17014187578768014
L3mbtl2	0.0001482364521071993	0.6530711733786609	0.21987271289868132
Ldb1	8.996880784238891e-08	0.5417202353122007	0.16477269766121172
Lef1	6.787952078505447e-06	0.5170025861978149	0.2706976868215713
Leo1	0.0029597266085541196	0.6653907335734626	0.2151234615974369
Lhx2	1.0662050003605745e-06	0.534736809173709	0.16624874845522308
Lhx3	2.0423666974329782e-07	0.555989724368472	0.163181591162613
Lhx6	0.002740534772387434	0.6829798061138799	0.20551053865525848
Lin9	0.058772475562521465	0.637102879585651	0.17233026011462033
Lmnb1	0.000293261135790091	0.5956360946834736	0.1829846261703848
Lmo2	2.468395687233164e-05	0.6105775965201679	0.18890202983275048
Lmx1b	0.0005089725894997943	0.6731802723406146	0.2621948769336197
Lrrfip1	0.0036316740932355418	0.6820638194648746	0.2735179673561415
Lyl1	3.4445275409061486e-08	0.5668815691431435	0.2056422900340029
Maf	2.6831953383367845e-05	0.6097095912625703	0.18013126984470285
Mafa	5.357146773409748e-08	0.5662231208901143	0.16525153533026
Mafb	2.702214263489371e-05	0.60361705098891	0.1719071106796984
Maff	1.6872232418631755e-05	0.6127136994070751	0.1950046657038225
Mafg	1.5156367683027688e-11	0.28494983802859486	0.007889611512460648
Mafk	5.921689177144853e-06	0.6082409825839243	0.18462329391051693
Mapk8	0.0034278886343141165	0.6720809302769541	0.23611406310396296
Max	1.5640274752770819e-06	0.5939168964063863	0.18122552766849337
Maz	4.0051067866051415e-05	0.6273802251487943	0.19504205637130828
Mbd1	5.924170495350382e-07	0.5107463737696796	0.1879251276764933
Mbd2	0.0003203179595612425	0.6415194116942284	0.31428246722632325
Mbd3	4.3979277139985454e-07	0.565644247873282	0.1704949603997345
Mcrs1	0.0017223384711376087	0.6570942448518293	0.21988584946016831
Mecp2	1.7835010026533855e-07	0.5947389753786734	0.152858077251077
Med1	1.7937429604546872e-07	0.5884764197910324	0.1609469434985171
Med12	1.0722370687890636e-06	0.584591165677384	0.1791188658942944
Med23	1.0300173202766868e-08	0.11205672827323351	0.2546327240656002
Med24	1.3243050601996883e-05	0.599362956017028	0.19004894652249485
Med26	8.541837372359322e-05	0.6163187313197565	0.19974139199951807
Mef2a	1.0306098418351615e-06	0.44360570190546067	0.10122795029096295
Mef2c	8.63689264912164e-06	0.5936020934776511	0.17807897268658737
Mef2d	2.1713809770598015e-05	0.5643283071692694	0.19322455944335465
Meis1	3.594150431949972e-07	0.5886820857912167	0.16852304532493229
Men1	0.0002217655408819899	0.6168451757953153	0.19643929646944158
Mettl3	5.795248271227354e-07	0.5747230236440175	0.17122425758552645
Mitf	0.0011380969163881504	0.6214633500659363	0.19577739051119916
Mllt3	0.0001723844247542503	0.43183216612327135	0.21280290841514315
Mnx1	6.717677564757506e-10	0.09179739036079014	0.13804289972688447
Morc3	0.011324307458886032	0.6950196215431671	0.24437881163361241
Mphosph8	2.9792352255268312e-05	0.5932126149783734	0.1813067113308465
Mpnd	0.18374050902987132	0.7129120826757667	0.05538975763848106
Msl1	0.00759592184049929	0.7015729804777578	0.2434668833015081
Msl2	9.365391625085472e-05	0.623240515512621	0.21939981832524447
Mta1	4.8191967132916964e-05	0.4385061160345051	0.22436955098412842
Mta2	3.7027710534350656e-06	0.5958498209240726	0.18672275613741748
Mtf2	1.5448804016759334e-10	0.33174128041273476	0.12619588911790916
Mtor	4.6703138822095614e-05	0.6844966886678128	0.19655981797671157
Mxi1	2.6727603731790106e-05	0.6224207403090913	0.18925364818520451
Myb	0.00034765462987149207	0.6599007140321251	0.19309499501973412
Mybl1	0.00021239382320716675	0.6509746018355442	0.18172675527034265
Myc	9.460519175859651e-08	0.5816155649403695	0.15709136016591002
Mycn	0.00012230088633607294	0.6073780240640523	0.20960555190585267
Myf5	2.9670160260165583e-06	0.5849097840237379	0.18784038688603696
Myo1c	5.241063015851119e-05	0.5459058891508655	0.052553743394978474
Myod1	7.318636858137159e-07	0.5773318052230991	0.17239329758521352
Myog	4.046396680988549e-06	0.5708596366018894	0.17860603986421175
Myt1	1.0061943525699003e-07	0.3596141698968208	0.15079634312894782
Myt1l	4.99677890437387e-06	0.5897704480545115	0.17359072224098257
Naa10	4.711661217545515e-05	0.628610521562863	0.11860397358161598
Nacc1	1.8442062781152988e-08	0.30205381662299846	0.18814276125731874
Nanog	1.2394196401548941e-07	0.5748791436835877	0.1613388210365796
Nap1l1	5.926185697293622e-10	0.4620424339161503	0.11016325817988973
Nbn	3.360548293179354e-08	0.44119918740233044	0.16209406791511155
Ncapd3	0.0006650634734615362	0.6420061439643419	0.2158905785115994
Ncapg	0.00024332722678576803	0.34310005186540304	0.12652143144229258
Ncaph2	7.373865337274345e-06	0.5804911322719439	0.19010431467470476
Ncoa2	5.0425179617108275e-05	0.6379322314271345	0.19613068594226393
Ncoa3	4.298767114307466e-09	0.7302653707976179	0.08673278141120593
Ncor1	5.568353757291544e-07	0.6023717656451879	0.16884546018803012
Ncor2	6.123594508883173e-07	0.5948671461625363	0.16577870973366157
Nelfa	1.176842087985627e-05	0.6040281551595494	0.18252295537648436
Nelfb	0.001541356106524455	0.6497980940793675	0.22308943519287525
Nelfe	3.2976648150891266e-05	0.622986481583762	0.18998738525178513
Neurod1	2.2637172824702225e-06	0.5807192001116458	0.17611452776740597
Neurod2	4.2975080133095487e-07	0.5699150758100355	0.17179861223617404
Neurog2	6.18439261372495e-07	0.5663892412387612	0.17728275586372727
Nfat5	0.0055829854163170585	0.6346086131751395	0.19515266191881117
Nfatc1	1.1065653051381892e-08	0.5551038040001606	0.10934835501577106
Nfatc2	2.031171246259199e-06	0.5989123630343829	0.19003701262211573
Nfe2	4.6883165970438976e-05	0.6176207727068777	0.16812612275237032
Nfe2l1	6.015839191295123e-05	0.6079262853438648	0.19487852708619488
Nfe2l2	0.005607204306215092	0.6611488012604883	0.21794490043818576
Nfia	2.954468200955014e-07	0.5274979172435341	0.17991697326511658
Nfib	2.753487587809221e-06	0.5883957327204568	0.182850388961224
Nfic	1.5748960872562684e-07	0.7043278257936808	0.22372557796671855
Nfil3	1.9689670357480397e-12	0.5214708776659953	0.03827533167764814
Nfkb1	2.1206070158756976e-10	0.6160615356732928	0.14520417067128968
Nfya	0.00026036358903243296	0.6457339978489515	0.22040247798133883
Nfyb	6.670959166799048e-05	0.648629342398031	0.2074415986245863
Nfyc	7.762052861371792e-05	0.6560465080297706	0.20980943170152874
Nipbl	1.26690781654722e-06	0.5870483331282424	0.1782812505335445
Nkx2-1	2.6964611713480286e-05	0.6171013075692477	0.1867476738026224
Nkx2-2	2.432458338137527e-05	0.6101766725622313	0.21008274778908786
Nkx2-5	0.0002313806827296465	0.6139452959698177	0.2037261286138817
Nkx3-1	5.844499499075688e-05	0.6205404730139121	0.18316188738828088
Nkx3-2	9.974342137839062e-07	0.6001434575750142	0.09944672492570575
Nkx6-1	4.059767421554199e-05	0.6201009666151622	0.19737855815437855
Nlrc5	0.0005204067171856988	0.645875230287113	0.30788654188734615
Nlrp3	0.006459847713688755	0.41450334357181473	0.18182751811557493
Nono	4.219385912188154e-10	0.4236274071606967	0.9195835193299543
Notch1	1.663504621453129e-05	0.6234388106712337	0.18400067818389015
Npas3	0.00011613495443052323	0.6161094302168342	0.2094246847522774
Nr0b1	9.456526000567411e-05	0.633085388787012	0.2012345296213119
Nr0b2	0.001155906042243291	0.6671999951968677	0.20371490304422848
Nr1d1	4.35390193114528e-06	0.6105144339740618	0.17620654005481512
Nr1d2	4.628470275684198e-11	0.7411218920918932	0.06619105951900474
Nr1h2	6.700497868766484e-05	0.6336747972078738	0.1948147184559817
Nr1h3	6.684347802439682e-08	0.6584555069714082	0.179939782459184
